filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
user318_4074.jpg,53456,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[181,158,140,152,238,232,207],""all_points_y"":[115,119,149,205,209,161,118]}","{""face"":undefined}"
user319_3497.jpg,135849,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[36,18,19,116,157,149,120,78],""all_points_y"":[404,439,530,546,526,446,399,382]}","{""face"":undefined}"
user320_4076.jpg,68541,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[601,584,588,595,667,689,657,634],""all_points_y"":[44,63,101,139,111,97,63,39]}","{""face"":undefined}"
user325_1024.jpg,79416,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[758,725,711,706,718,739,752,780,788,807,828,835,832,821,799],""all_points_y"":[183,209,229,249,269,259,274,277,297,299,289,254,221,202,187]}","{""face"":undefined}"
user326_4709.jpg,122474,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[133,102,89,89,97,100,110,225,224,170],""all_points_y"":[176,186,214,238,263,290,308,263,247,189]}","{""face"":undefined}"
user327_4079.jpg,34045,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[427,416,419,428,439,452,464,465,460,440],""all_points_y"":[85,101,126,138,142,131,120,103,85,80]}","{""face"":undefined}"
user328_276.jpg,138363,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[1031,996,978,976,991,1018,1018,1042,1064,1069,1053,1053,1091,1107,1116,1118,1089],""all_points_y"":[443,489,542,578,591,581,536,561,555,582,611,627,614,572,512,465,431]}","{""face"":undefined}"
user331_285.jpg,193826,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[1130,1104,1096,1087,1076,1105,1122,1145,1172,1178,1174,1170,1152],""all_points_y"":[230,236,256,297,332,339,346,340,335,292,258,241,233]}","{""face"":undefined}"
user331_286.jpg,183489,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[74,50,36,30,68,97,142,146,143,118],""all_points_y"":[228,256,301,331,340,345,332,290,249,228]}","{""face"":undefined}"
user331_287.jpg,187396,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[1118,1090,1076,1065,1090,1119,1158,1161,1161,1138],""all_points_y"":[211,214,248,291,304,305,301,256,225,212]}","{""face"":undefined}"
user331_4084.jpg,125682,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[788,771,768,762,778,789,797,792,818,834,838,849,855,872,868,860,845,821],""all_points_y"":[218,243,272,311,343,349,332,315,313,314,337,356,344,316,280,242,217,212]}","{""face"":undefined}"
user332_1628.jpg,150960,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[846,819,801,786,774,784,808,821,849,870,869,885,927,950,970,978,967,952,891],""all_points_y"":[353,366,382,416,460,490,512,498,510,515,527,538,524,504,470,434,393,367,358]}","{""face"":undefined}"
user333_4713.jpg,111752,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[767,743,738,750,767,780,822,854,855,853,837,820,791],""all_points_y"":[196,208,247,270,304,315,311,309,273,236,213,189,185]}","{""face"":undefined}"
user334_4092.jpg,64935,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[629,603,592,599,619,644,659,657,657,649,636,630,632],""all_points_y"":[120,127,152,190,201,189,172,133,116,107,107,114,120]}","{""face"":undefined}"
user336_1042.jpg,96284,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[815,791,776,770,764,792,860,868,856,834],""all_points_y"":[230,230,248,285,307,325,334,281,245,231]}","{""face"":undefined}"
user337_2855.jpg,163491,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[924,970,985,977,959,937,901,876,867,867,873,898],""all_points_y"":[191,214,242,278,331,337,346,343,313,262,218,187]}","{""face"":undefined}"
user337_2856.jpg,140895,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[820,774,744,745,761,801,825,847,861,858],""all_points_y"":[232,218,250,317,370,375,363,337,295,254]}","{""face"":undefined}"
user337_2858.jpg,145099,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[812,789,796,823,862,881,903,910,891,848],""all_points_y"":[218,246,333,368,368,352,318,265,234,212]}","{""face"":undefined}"
user338_1044.jpg,135607,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[359,340,335,356,379,406,396,381,401,413,428,440,458,455,427,399,380],""all_points_y"":[331,346,373,430,477,482,463,421,423,412,441,463,444,423,372,333,329]}","{""face"":undefined}"
user339_1633.jpg,117430,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[78,130,143,144,126,97,84,60,52,34,41,62,75],""all_points_y"":[454,457,496,542,553,551,542,525,488,475,456,449,462]}","{""face"":undefined}"
user340_290.jpg,80404,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[50,33,30,35,52,58,49,65,91,101,118,108,88,73],""all_points_y"":[190,211,253,323,339,331,286,288,286,287,285,220,194,189]}","{""face"":undefined}"
user340_2862.jpg,190100,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[503,520,522,520,518,506,499,505,488,475,476,492],""all_points_y"":[161,170,196,228,239,246,238,212,215,217,177,160]}","{""face"":undefined}"
user340_2862.jpg,190100,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[1084,1074,1074,1084,1090,1107,1103,1111,1120,1121,1103,1089],""all_points_y"":[171,205,237,225,215,212,236,241,238,170,157,162]}","{""face"":undefined}"
user340_2862.jpg,190100,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[485,475,470,479,480,493,503,501,517,523,514,495],""all_points_y"":[629,652,696,701,682,679,679,703,704,641,627,623]}","{""face"":undefined}"
user340_2862.jpg,190100,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[1085,1077,1072,1077,1085,1104,1104,1118,1123,1123,1112,1095],""all_points_y"":[631,650,687,701,679,680,701,705,671,636,627,624]}","{""face"":undefined}"
user340_3516.jpg,151573,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[451,422,408,412,398,415,442,461,504,532,537,527,489],""all_points_y"":[301,336,367,395,485,498,430,433,436,395,352,313,292]}","{""face"":undefined}"
user340_3517.jpg,92762,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[461,429,414,408,416,568,592,595,592,572,532,491],""all_points_y"":[92,132,182,232,265,267,217,171,129,96,74,77]}","{""face"":undefined}"
user340_3519.jpg,182940,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[441,401,395,395,401,398,398,416,421,434,490,517,518,506,471],""all_points_y"":[339,377,399,435,475,522,553,552,512,485,485,433,381,356,337]}","{""face"":undefined}"
user340_3520.jpg,131880,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[135,120,118,123,126,168,171,163,219,227,243,253,246,240,229,198,168],""all_points_y"":[311,343,398,465,513,527,485,448,449,471,491,487,411,356,318,296,291]}","{""face"":undefined}"
user340_3521.jpg,135225,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[575,557,545,544,557,571,623,634,643,658,658,663,677,660,637,605],""all_points_y"":[237,260,290,327,372,395,386,432,465,460,413,360,312,256,233,228]}","{""face"":undefined}"
user340_3524.jpg,154172,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[196,220,235,250,232,227,207,175,159,170,166,138,127,122,124,143,151,178],""all_points_y"":[310,329,363,518,529,467,453,458,460,506,531,530,522,433,340,349,335,320]}","{""face"":undefined}"
user340_3524.jpg,154172,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[508,535,544,552,550,547,526,513,499,477,460,439,429,419,419,428,439,467,496],""all_points_y"":[324,340,370,400,436,484,501,491,478,473,474,488,471,421,381,358,342,322,320]}","{""face"":undefined}"
user341_4095.jpg,93946,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[1025,1063,1075,1077,1070,1055,1032,1019,1011,1001,971,953,933,945,951,956,973,996],""all_points_y"":[225,241,269,297,322,360,395,395,374,373,358,338,312,299,268,255,235,225]}","{""face"":undefined}"
user343_1050.jpg,108821,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[627,668,681,684,692,691,684,684,669,648,623,606,596,579,580,593,584,588,613],""all_points_y"":[198,205,229,249,258,280,284,310,324,335,331,322,301,275,263,268,242,213,204]}","{""face"":undefined}"
user344_2865.jpg,109929,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[467,492,511,522,519,503,490,456,432,408,411,430,442],""all_points_y"":[243,240,262,286,322,376,414,375,370,333,292,268,253]}","{""face"":undefined}"
user345_3528.jpg,99120,"{}",5,0,"{""name"":""polygon"",""all_points_x"":[829,855,866,868,867,862,862,852,839,828,819,814,812,820],""all_points_y"":[278,284,302,311,325,330,342,351,358,350,337,319,298,281]}","{""face"":undefined}"
user345_3528.jpg,99120,"{}",5,1,"{""name"":""polygon"",""all_points_x"":[686,698,698,694,681,667,651,645,652,671],""all_points_y"":[336,352,370,401,410,404,390,368,340,331]}","{""face"":undefined}"
user345_3528.jpg,99120,"{}",5,2,"{""name"":""polygon"",""all_points_x"":[424,444,448,444,430,419,397,384,377,377,384,390,407],""all_points_y"":[405,421,444,466,481,492,501,491,469,451,427,415,401]}","{""face"":undefined}"
user345_3528.jpg,99120,"{}",5,3,"{""name"":""polygon"",""all_points_x"":[47,61,66,61,51,27,19,9,9,10,27,43],""all_points_y"":[315,328,358,388,396,389,379,370,349,332,313,313]}","{""face"":undefined}"
user345_3528.jpg,99120,"{}",5,4,"{""name"":""polygon"",""all_points_x"":[407,424,431,432,431,398,392,387,386,380,385,395],""all_points_y"":[186,202,219,238,245,245,240,233,225,210,200,190]}","{""face"":undefined}"
user346_294.jpg,45731,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[38,52,57,54,47,35,24,14,14,16,30],""all_points_y"":[117,124,146,169,186,188,181,164,144,124,117]}","{""face"":undefined}"
user348_3530.jpg,152678,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[1043,1065,1071,1069,1030,999,994,994,996,1011,1029],""all_points_y"":[387,408,433,499,487,485,483,451,419,398,386]}","{""face"":undefined}"
user349_4098.jpg,143678,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[764,804,821,830,846,842,773,680,688,701,716,737],""all_points_y"":[208,216,247,292,343,377,365,368,323,292,243,216]}","{""face"":undefined}"
user350_1057.jpg,130272,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[881,899,899,930,949,954,946,968,966,951,933,922,890,875,864,853,853,847,856],""all_points_y"":[291,282,263,254,269,284,298,317,359,392,399,412,419,411,401,385,361,340,329]}","{""face"":undefined}"
user351_4100.jpg,92322,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[746,771,783,787,785,772,751,738,729,706,698,690,688,692,696,720],""all_points_y"":[231,242,267,302,330,355,362,356,343,346,341,326,302,276,259,234]}","{""face"":undefined}"
user352_2259.jpg,69978,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[693,721,726,724,710,713,694,667,675,660,641,618,614,590,594,598,620,631,664],""all_points_y"":[228,240,272,300,326,351,386,392,345,338,332,357,367,359,333,303,274,251,224]}","{""face"":undefined}"
user353_4101.jpg,76406,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[480,497,510,506,498,476,465,457,455,457],""all_points_y"":[283,283,302,329,345,345,331,324,306,289]}","{""face"":undefined}"
user354_300.jpg,170564,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[137,188,219,227,218,200,168,139,126,117,109,122],""all_points_y"":[254,246,246,275,318,339,338,329,306,292,267,256]}","{""face"":undefined}"
user355_3534.jpg,92615,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[154,154,163,178,202,211,204,194,171],""all_points_y"":[254,295,328,339,341,303,262,241,237]}","{""face"":undefined}"
user359_1652.jpg,80114,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[824,808,798,799,803,823,845,863,869,859,839],""all_points_y"":[30,44,72,94,112,112,109,89,57,41,28]}","{""face"":undefined}"
user360_1654.jpg,139385,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[253,232,216,221,236,262,309,342,346,333,332,340,349,345,325,313,298,264],""all_points_y"":[305,317,338,373,416,419,420,414,406,386,374,372,370,357,332,309,298,294]}","{""face"":undefined}"
user361_2878.jpg,146106,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[918,944,958,966,973,979,970,954,945,936,926,897,880,868,868,870,890],""all_points_y"":[380,389,400,418,441,453,470,473,463,476,485,495,484,454,428,405,382]}","{""face"":undefined}"
user361_2878.jpg,146106,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[1055,1078,1094,1098,1096,1076,1058,1039,1021,1008,1004,1007,1013,1027],""all_points_y"":[329,333,347,367,401,422,437,440,436,421,400,378,356,336]}","{""face"":undefined}"
user364_4130.jpg,78169,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[146,166,176,189,190,188,174,147,114,104,114,124],""all_points_y"":[94,95,111,136,168,206,202,201,200,162,125,98]}","{""face"":undefined}"
user365_2880.jpg,92645,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[539,560,578,586,569,558,537,506,486,471,459,464,476,505],""all_points_y"":[185,212,245,271,286,300,304,301,297,284,269,253,221,198]}","{""face"":undefined}"
user366_2888.jpg,104262,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[791,823,834,837,830,812,798,770,755,756,773],""all_points_y"":[267,280,292,329,352,355,350,348,336,305,273]}","{""face"":undefined}"
user367_4135.jpg,106018,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[291,329,346,365,379,368,330,318,301,276,276,262,228,213,205,211,221,243],""all_points_y"":[157,173,205,262,304,343,349,319,292,302,349,370,360,339,305,250,194,172]}","{""face"":undefined}"
user369_4142.jpg,111506,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[860,882,900,901,905,892,887,872,813,808,806,803,812,835],""all_points_y"":[217,224,249,271,297,321,339,339,335,302,275,255,235,219]}","{""face"":undefined}"
user371_2890.jpg,68587,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[326,360,388,391,380,360,346,315,263,249,244,250,265,291],""all_points_y"":[216,228,304,353,364,350,365,364,381,345,310,271,241,220]}","{""face"":undefined}"
user371_2891.jpg,97114,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[1037,1061,1078,1078,1077,1067,1041,999,966,946,919,911,918,933,961,993],""all_points_y"":[189,200,237,264,305,340,345,331,319,305,291,268,249,230,209,184]}","{""face"":undefined}"
user371_2892.jpg,88475,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[437,466,487,491,495,487,464,453,429,411,385,372,367,362,367,373,386,412],""all_points_y"":[196,209,248,286,318,336,321,329,331,342,346,338,309,278,252,230,208,194]}","{""face"":undefined}"
user371_2893.jpg,83112,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[296,323,339,361,366,335,301,282,260,248,232,225,218,225,242,261],""all_points_y"":[359,377,399,435,450,490,516,527,536,512,483,461,429,394,373,361]}","{""face"":undefined}"
user372_2281.jpg,184734,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[282,295,305,309,309,307,295,281,284,270,254,239,227,238,247,261],""all_points_y"":[381,382,396,434,468,478,488,486,459,453,451,461,438,412,395,381]}","{""face"":undefined}"
user374_2902.jpg,133559,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[923,945,952,957,957,957,937,933,938,909,901,897,892,890,896,913],""all_points_y"":[263,267,276,319,357,379,379,373,339,342,346,368,372,322,275,258]}","{""face"":undefined}"
user375_4730.jpg,104145,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[784,816,843,850,854,843,824,789,776,760,787,793,738,706,686,669,699,721,745,760],""all_points_y"":[177,182,199,219,259,277,326,396,400,394,353,328,305,348,357,345,283,241,201,185]}","{""face"":undefined}"
user376_4156.jpg,58263,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[129,148,168,186,203,167,82,72,76,77,102],""all_points_y"":[131,138,153,191,206,237,251,228,191,157,137]}","{""face"":undefined}"
user376_4157.jpg,54362,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[522,540,551,542,543,534,516,482,495,465,442,418,430,461,486,507],""all_points_y"":[161,170,199,238,259,288,317,315,260,252,291,261,216,185,158,154]}","{""face"":undefined}"
user376_4158.jpg,52073,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[449,473,497,506,521,467,435,398,402,411,425],""all_points_y"":[162,166,190,223,263,268,274,276,241,208,174]}","{""face"":undefined}"
user377_3561.jpg,126138,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[244,285,301,294,280,253,236,225,215,210,209,206,206,222],""all_points_y"":[257,265,298,353,378,378,366,350,343,333,319,296,282,266]}","{""face"":undefined}"
user378_4167.jpg,68749,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[702,719,724,716,712,697,650,630,608,608,621,645,660,680],""all_points_y"":[123,138,166,190,240,254,226,229,243,216,190,146,129,122]}","{""face"":undefined}"
user380_416.jpg,95218,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[561,534,523,510,517,519,535,545,554,570,563,563,579,596,607,617,621,609,599,593,579,566],""all_points_y"":[225,245,269,307,353,365,345,320,328,328,358,376,376,360,340,321,281,249,249,256,256,245]}","{""face"":undefined}"
user384_3571.jpg,85958,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[209,230,237,242,242,232,221,205,191,182,179,179,183,196],""all_points_y"":[215,220,239,266,289,313,322,320,310,293,269,250,229,219]}","{""face"":undefined}"
user385_2303.jpg,114444,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[1101,1124,1136,1149,1149,1122,1087,1064,1063,1058,1057,1080],""all_points_y"":[311,320,344,422,442,436,433,435,400,375,338,316]}","{""face"":undefined}"
user389_3581.jpg,69535,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[152,123,109,103,103,112,132,151,159,170,182,194,189,181,167],""all_points_y"":[8,11,37,61,89,111,116,109,103,96,105,94,55,33,14]}","{""face"":undefined}"
user389_3581.jpg,69535,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[1150,1133,1131,1136,1150,1171,1199,1198,1191,1165],""all_points_y"":[34,62,94,115,104,112,116,35,28,28]}","{""face"":undefined}"
user390_1103.jpg,127012,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[798,826,841,855,865,839,814,759,722,718,718,718,721,727,733,752,745,737,745,754,773,786,796,801,802,794],""all_points_y"":[269,292,320,353,399,418,415,414,430,403,373,342,326,304,292,276,269,262,253,241,237,240,249,255,262,271]}","{""face"":undefined}"
user391_2921.jpg,124281,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[165,188,208,225,239,237,245,228,209,193,202,195,160,148,142,142,120,95,79,79,84,89,96,110,145],""all_points_y"":[220,228,253,301,338,372,403,416,426,426,382,359,360,372,404,436,433,417,409,353,332,302,257,223,214]}","{""face"":undefined}"
user393_1689.jpg,114947,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[453,487,500,516,529,522,511,495,482,474,438,427,440,437,426,393,382,391,391,411],""all_points_y"":[141,164,199,237,286,326,335,321,288,283,281,283,317,343,354,306,254,206,171,151]}","{""face"":undefined}"
user394_1105.jpg,155392,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[931,970,979,965,953,938,912,896,887,892,875,894,905],""all_points_y"":[352,361,391,419,449,458,463,447,428,395,392,375,357]}","{""face"":undefined}"
user394_1106.jpg,108066,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[499,468,449,445,462,472,488,508,526,528,518,504,515,511,499],""all_points_y"":[561,555,580,607,615,630,626,628,618,600,582,572,568,559,565]}","{""face"":undefined}"
user395_1696.jpg,82498,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[206,189,222,265,305,312,301,270,228],""all_points_y"":[100,165,202,208,205,136,99,77,82]}","{""face"":undefined}"
user396_2311.jpg,135474,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[961,925,902,890,890,898,912,924,949,961,981,996,1001,996,979],""all_points_y"":[385,387,406,432,462,474,471,489,483,477,475,465,443,416,400]}","{""face"":undefined}"
user402_3589.jpg,88800,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[707,728,737,733,734,725,712,705,687,667,659,650,650,644,654,685],""all_points_y"":[230,242,259,283,300,317,318,333,341,344,333,317,292,263,241,229]}","{""face"":undefined}"
user402_3590.jpg,108636,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[562,585,615,627,634,638,639,631,617,590,575,569,554,545,545,538,538,548],""all_points_y"":[203,197,203,219,240,266,301,311,324,318,307,303,295,282,266,252,234,215]}","{""face"":undefined}"
user404_1111.jpg,294305,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[670,697,709,704,679,661,612,601,598,608,635],""all_points_y"":[500,515,563,612,617,614,612,589,551,522,508]}","{""face"":undefined}"
user405_1711.jpg,126286,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[499,512,525,530,526,520,509,478,461,463,450,425,407,399,402,420,443,477],""all_points_y"":[308,315,330,356,378,419,443,450,447,423,418,419,418,407,379,340,320,303]}","{""face"":undefined}"
user407_2940.jpg,103459,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[408,432,444,455,453,434,421,396,377,366,358,363,394],""all_points_y"":[206,211,222,251,290,301,313,313,305,291,257,230,206]}","{""face"":undefined}"
